PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T1,15,Total,A0,0,0,1,2.0,3.0,3.0,3.0,3.0,Yes,3.0,393,1,216532,550.9720101781171,NA
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T1,15,BugReport,A1,0,0,1,2.0,3.0,3.0,3.0,3.0,Yes,3.0,218,0.55470737913486,111458,511.27522935779814,5777
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T1,15,RelevantCodeClass,A2,0,0,1,2.0,3.0,3.0,3.0,3.0,Yes,3.0,154,0.39185750636132316,99440,645.7142857142857,5119
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T1,15,RelevantCodeMethod,A3,0,0,1,2.0,3.0,3.0,3.0,3.0,Yes,3.0,38,0.09669211195928754,27961,735.8157894736842,126532
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T1,15,RelevantTestClass,A4,0,0,1,2.0,3.0,3.0,3.0,3.0,Yes,3.0,21,0.05343511450381679,5634,268.2857142857143,1
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T1,15,RelevantTestMethod,A5,0,0,1,2.0,3.0,3.0,3.0,3.0,Yes,3.0,0,0.0,0,NA,NA
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T1,15,Others,A6,0,0,1,2.0,3.0,3.0,3.0,3.0,Yes,3.0,0,0.0,0,NA,NA
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T2,19,Total,A0,0,0,1,2.0,3.0,2.0,3.0,3.0,Yes,2.0,622,1,346944,557.7877813504823,NA
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T2,19,BugReport,A1,0,0,1,2.0,3.0,2.0,3.0,3.0,Yes,2.0,287,0.46141479099678456,155263,540.98606271777,17552
125,35 or older,Male,Asian,Persian,Masters/Doctoral,5,5,5,3,No,No,3,T2,19,RelevantCodeClass,A2,0,0,1,2.0,3.0,2.0,3.0,3.0,Yes,2.0,283,0.454983922829582,174130,615.3003533568905,28187
