PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T1,11,Total,A0,0,0,0,4.0,5.0,5.0,3.0,3.0,No,2.0,584,1,304008,520.5616438356165,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T1,11,BugReport,A1,0,0,0,4.0,5.0,5.0,3.0,3.0,No,2.0,387,0.6626712328767124,195817,505.9870801033592,1
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T1,11,RelevantCodeClass,A2,0,0,0,4.0,5.0,5.0,3.0,3.0,No,2.0,143,0.24486301369863014,77976,545.2867132867133,2585
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T1,11,RelevantCodeMethod,A3,0,0,0,4.0,5.0,5.0,3.0,3.0,No,2.0,126,0.21575342465753425,72642,576.5238095238095,2585
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T1,11,RelevantTestClass,A4,0,0,0,4.0,5.0,5.0,3.0,3.0,No,2.0,54,0.09246575342465753,30215,559.5370370370371,2015
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T1,11,RelevantTestMethod,A5,0,0,0,4.0,5.0,5.0,3.0,3.0,No,2.0,0,0.0,0,NA,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T1,11,Others,A6,0,0,0,4.0,5.0,5.0,3.0,3.0,No,2.0,0,0.0,0,NA,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T2,14,Total,A0,0,0,1,5.0,5.0,3.0,5.0,5.0,Yes,4.0,582,1,333822,573.5773195876288,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T2,14,BugReport,A1,0,0,1,5.0,5.0,3.0,5.0,5.0,Yes,4.0,417,0.7164948453608248,218396,523.7314148681055,1
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T2,14,RelevantCodeClass,A2,0,0,1,5.0,5.0,3.0,5.0,5.0,Yes,4.0,147,0.25257731958762886,107292,729.8775510204082,3225
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T2,14,RelevantCodeMethod,A3,0,0,1,5.0,5.0,3.0,5.0,5.0,Yes,4.0,78,0.13402061855670103,70654,905.8205128205128,45480
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T2,14,RelevantTestClass,A4,0,0,1,5.0,5.0,3.0,5.0,5.0,Yes,4.0,18,0.030927835051546393,8134,451.8888888888889,226313
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T2,14,RelevantTestMethod,A5,0,0,1,5.0,5.0,3.0,5.0,5.0,Yes,4.0,2,0.003436426116838488,885,442.5,229254
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T2,14,Others,A6,0,0,1,5.0,5.0,3.0,5.0,5.0,Yes,4.0,0,0.0,0,NA,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T3,3,Total,A0,0,0,1,4,5,5,5,5,Yes,5,339,1,191833,565.8790560471977,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T3,3,BugReport,A1,0,0,1,4,5,5,5,5,Yes,5,247,0.7286135693215339,121382,491.4251012145749,1
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T3,3,RelevantCodeClass,A2,0,0,1,4,5,5,5,5,Yes,5,48,0.1415929203539823,34867,726.3958333333334,8650
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T3,3,RelevantCodeMethod,A3,0,0,1,4,5,5,5,5,Yes,5,45,0.13274336283185842,34452,765.6,8650
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T3,3,RelevantTestClass,A4,0,0,1,4,5,5,5,5,Yes,5,44,0.12979351032448377,35584,808.7272727272727,18323
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T3,3,RelevantTestMethod,A5,0,0,1,4,5,5,5,5,Yes,5,0,0.0,0,NA,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T3,3,Others,A6,0,0,1,4,5,5,5,5,Yes,5,0,0.0,0,NA,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T4,18,Total,A0,0,0,1,2.0,3.0,4.0,5.0,4.0,Yes,3.0,690,1,874028,1266.7072463768116,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T4,18,BugReport,A1,0,0,1,2.0,3.0,4.0,5.0,4.0,Yes,3.0,377,0.5463768115942029,196551,521.3554376657825,1
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T4,18,RelevantCodeClass,A2,0,0,1,2.0,3.0,4.0,5.0,4.0,Yes,3.0,304,0.4405797101449275,218226,717.8486842105264,5072
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T4,18,RelevantCodeMethod,A3,0,0,1,2.0,3.0,4.0,5.0,4.0,Yes,3.0,193,0.2797101449275362,136163,705.5077720207254,32606
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T4,18,RelevantTestClass,A4,0,0,1,2.0,3.0,4.0,5.0,4.0,Yes,3.0,9,0.013043478260869565,459251,51027.88888888889,3861
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T4,18,RelevantTestMethod,A5,0,0,1,2.0,3.0,4.0,5.0,4.0,Yes,3.0,0,0.0,0,NA,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T4,18,Others,A6,0,0,1,2.0,3.0,4.0,5.0,4.0,Yes,3.0,0,0.0,0,NA,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T5,22,Total,A0,0,0,0,5.0,5.0,5.0,2.0,2.0,No,1.0,296,1,210466,711.0337837837837,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T5,22,BugReport,A1,0,0,0,5.0,5.0,5.0,2.0,2.0,No,1.0,186,0.6283783783783784,123524,664.1075268817204,1
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T5,22,RelevantCodeClass,A2,0,0,0,5.0,5.0,5.0,2.0,2.0,No,1.0,99,0.3344594594594595,83748,845.939393939394,22030
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T5,22,RelevantCodeMethod,A3,0,0,0,5.0,5.0,5.0,2.0,2.0,No,1.0,60,0.20270270270270271,59668,994.4666666666667,22030
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T5,22,RelevantTestClass,A4,0,0,0,5.0,5.0,5.0,2.0,2.0,No,1.0,11,0.037162162162162164,3194,290.3636363636364,74000
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T5,22,RelevantTestMethod,A5,0,0,0,5.0,5.0,5.0,2.0,2.0,No,1.0,0,0.0,0,NA,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T5,22,Others,A6,0,0,0,5.0,5.0,5.0,2.0,2.0,No,1.0,0,0.0,0,NA,NA
114,18-25,Male,Middle Eastern,Persian,Masters/Doctoral,6,3,5,5,"Yes, To some extent - If the author is senior, it doesn't have a positive point, but if they're junior, it might be a negative point and I check the code more carefully.",No,3,T6,7,Total,A0,0,0,1,5.0,5.0,5.0,5.0,5.0,Yes,4.0,386,1,242452,628.1139896373057,NA
