PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T1,8,Total,A0,0,0,1,4.0,4.0,2.0,2.0,3.0,No,4.0,660,1,285347,432.3439393939394,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T1,8,BugReport,A1,0,0,1,4.0,4.0,2.0,2.0,3.0,No,4.0,386,0.5848484848484848,154990,401.5284974093264,2168
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T1,8,RelevantCodeClass,A2,0,0,1,4.0,4.0,2.0,2.0,3.0,No,4.0,266,0.403030303030303,127178,478.1127819548872,1
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T1,8,RelevantCodeMethod,A3,0,0,1,4.0,4.0,2.0,2.0,3.0,No,4.0,228,0.34545454545454546,111438,488.7631578947368,226
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T1,8,RelevantTestClass,A4,0,0,1,4.0,4.0,2.0,2.0,3.0,No,4.0,0,0.0,0,NA,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T1,8,RelevantTestMethod,A5,0,0,1,4.0,4.0,2.0,2.0,3.0,No,4.0,0,0.0,0,NA,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T1,8,Others,A6,0,0,1,4.0,4.0,2.0,2.0,3.0,No,4.0,8,0.012121212121212121,3179,397.375,14842
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T2,24,Total,A0,0,0,0,5.0,5.0,5.0,4.0,4.0,Yes,4.0,420,1,184348,438.9238095238095,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T2,24,BugReport,A1,0,0,0,5.0,5.0,5.0,4.0,4.0,Yes,4.0,193,0.4595238095238095,97686,506.14507772020727,144
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T2,24,RelevantCodeClass,A2,0,0,0,5.0,5.0,5.0,4.0,4.0,Yes,4.0,129,0.30714285714285716,54552,422.8837209302326,26240
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T2,24,RelevantCodeMethod,A3,0,0,0,5.0,5.0,5.0,4.0,4.0,Yes,4.0,117,0.2785714285714286,50419,430.9316239316239,26240
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T2,24,RelevantTestClass,A4,0,0,0,5.0,5.0,5.0,4.0,4.0,Yes,4.0,74,0.1761904761904762,25879,349.7162162162162,1
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T2,24,RelevantTestMethod,A5,0,0,0,5.0,5.0,5.0,4.0,4.0,Yes,4.0,62,0.14761904761904762,21650,349.19354838709677,1
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T2,24,Others,A6,0,0,0,5.0,5.0,5.0,4.0,4.0,Yes,4.0,24,0.05714285714285714,6231,259.625,76508
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T3,17,Total,A0,0,0,1,3,2,2,4,3,Yes,3,877,1,380715,434.11060433295324,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T3,17,BugReport,A1,0,0,1,3,2,2,4,3,Yes,3,335,0.38198403648802737,136648,407.9044776119403,1
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T3,17,RelevantCodeClass,A2,0,0,1,3,2,2,4,3,Yes,3,275,0.31356898517673887,130266,473.69454545454545,5349
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T3,17,RelevantCodeMethod,A3,0,0,1,3,2,2,4,3,Yes,3,208,0.23717217787913342,97449,468.5048076923077,5349
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T3,17,RelevantTestClass,A4,0,0,1,3,2,2,4,3,Yes,3,217,0.24743443557582667,86297,397.68202764976957,27827
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T3,17,RelevantTestMethod,A5,0,0,1,3,2,2,4,3,Yes,3,199,0.22690992018244013,76550,384.67336683417085,27827
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T3,17,Others,A6,0,0,1,3,2,2,4,3,Yes,3,50,0.05701254275940707,27504,550.08,241990
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T4,11,Total,A0,0,0,0,4.0,4.0,4.0,3.0,4.0,Yes,3.0,655,1,357888,546.393893129771,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T4,11,BugReport,A1,0,0,0,4.0,4.0,4.0,3.0,4.0,Yes,3.0,207,0.31603053435114503,154402,745.903381642512,1
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T4,11,RelevantCodeClass,A2,0,0,0,4.0,4.0,4.0,3.0,4.0,Yes,3.0,255,0.3893129770992366,121100,474.9019607843137,3854
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T4,11,RelevantCodeMethod,A3,0,0,0,4.0,4.0,4.0,3.0,4.0,Yes,3.0,230,0.3511450381679389,108577,472.0739130434783,3854
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T4,11,RelevantTestClass,A4,0,0,0,4.0,4.0,4.0,3.0,4.0,Yes,3.0,153,0.233587786259542,66437,434.2287581699346,30364
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T4,11,RelevantTestMethod,A5,0,0,0,4.0,4.0,4.0,3.0,4.0,Yes,3.0,21,0.03206106870229008,5519,262.8095238095238,33409
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T4,11,Others,A6,0,0,0,4.0,4.0,4.0,3.0,4.0,Yes,3.0,40,0.061068702290076333,15949,398.725,29056
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T5,1,Total,A0,0,0,1,2.0,4.0,4.0,5.0,4.0,Yes,5.0,545,1,234575,430.41284403669727,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T5,1,BugReport,A1,0,0,1,2.0,4.0,4.0,5.0,4.0,Yes,5.0,140,0.25688073394495414,53673,383.37857142857143,1
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T5,1,RelevantCodeClass,A2,0,0,1,2.0,4.0,4.0,5.0,4.0,Yes,5.0,295,0.5412844036697247,129351,438.4779661016949,746
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T5,1,RelevantCodeMethod,A3,0,0,1,2.0,4.0,4.0,5.0,4.0,Yes,5.0,199,0.3651376146788991,77576,389.8291457286432,48670
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T5,1,RelevantTestClass,A4,0,0,1,2.0,4.0,4.0,5.0,4.0,Yes,5.0,110,0.2018348623853211,51551,468.6454545454545,133810
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T5,1,RelevantTestMethod,A5,0,0,1,2.0,4.0,4.0,5.0,4.0,Yes,5.0,0,0.0,0,NA,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T5,1,Others,A6,0,0,1,2.0,4.0,4.0,5.0,4.0,Yes,5.0,0,0.0,0,NA,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T6,14,Total,A0,0,0,1,4.0,5.0,4.0,5.0,4.0,Yes,5.0,597,1,258831,433.5527638190955,NA
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T6,14,BugReport,A1,0,0,1,4.0,5.0,4.0,5.0,4.0,Yes,5.0,195,0.32663316582914576,82794,424.5846153846154,1
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T6,14,RelevantCodeClass,A2,0,0,1,4.0,5.0,4.0,5.0,4.0,Yes,5.0,314,0.525963149078727,139882,445.484076433121,2687
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T6,14,RelevantCodeMethod,A3,0,0,1,4.0,5.0,4.0,5.0,4.0,Yes,5.0,55,0.09212730318257957,26037,473.4,6539
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T6,14,RelevantTestClass,A4,0,0,1,4.0,5.0,4.0,5.0,4.0,Yes,5.0,77,0.12897822445561138,32590,423.24675324675326,39328
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T6,14,RelevantTestMethod,A5,0,0,1,4.0,5.0,4.0,5.0,4.0,Yes,5.0,18,0.03015075376884422,6688,371.55555555555554,42052
132,18-25,Male,White,Francais,Masters/Doctoral,7,8,6,7,Yes,No,3,T6,14,Others,A6,0,0,1,4.0,5.0,4.0,5.0,4.0,Yes,5.0,11,0.018425460636515914,3565,324.09090909090907,91445
