PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T1,17,Total,A0,0,0,1,4.0,5.0,5.0,5.0,5.0,Yes,5.0,490,1,473726,966.7877551020408,NA
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T1,17,BugReport,A1,0,0,1,4.0,5.0,5.0,5.0,5.0,Yes,5.0,397,0.810204081632653,372065,937.191435768262,1
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T1,17,RelevantCodeClass,A2,0,0,1,4.0,5.0,5.0,5.0,5.0,Yes,5.0,88,0.17959183673469387,99795,1134.034090909091,15556
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T1,17,RelevantCodeMethod,A3,0,0,1,4.0,5.0,5.0,5.0,5.0,Yes,5.0,31,0.06326530612244897,26578,857.3548387096774,166375
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T1,17,RelevantTestClass,A4,0,0,1,4.0,5.0,5.0,5.0,5.0,Yes,5.0,5,0.01020408163265306,1866,373.2,105998
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T1,17,RelevantTestMethod,A5,0,0,1,4.0,5.0,5.0,5.0,5.0,Yes,5.0,0,0.0,0,NA,NA
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T1,17,Others,A6,0,0,1,4.0,5.0,5.0,5.0,5.0,Yes,5.0,0,0.0,0,NA,NA
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T2,5,Total,A0,0,0,1,5.0,5.0,5.0,5.0,5.0,Yes,5.0,405,1,334949,827.0345679012346,NA
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T2,5,BugReport,A1,0,0,1,5.0,5.0,5.0,5.0,5.0,Yes,5.0,168,0.4148148148148148,143145,852.0535714285714,138890
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T2,5,RelevantCodeClass,A2,0,0,1,5.0,5.0,5.0,5.0,5.0,Yes,5.0,196,0.4839506172839506,170556,870.1836734693877,1
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T2,5,RelevantCodeMethod,A3,0,0,1,5.0,5.0,5.0,5.0,5.0,Yes,5.0,184,0.454320987654321,164242,892.6195652173913,1
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T2,5,RelevantTestClass,A4,0,0,1,5.0,5.0,5.0,5.0,5.0,Yes,5.0,41,0.10123456790123457,21248,518.2439024390244,98784
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T2,5,RelevantTestMethod,A5,0,0,1,5.0,5.0,5.0,5.0,5.0,Yes,5.0,0,0.0,0,NA,NA
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T2,5,Others,A6,0,0,1,5.0,5.0,5.0,5.0,5.0,Yes,5.0,0,0.0,0,NA,NA
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T3,24,Total,A0,0,0,0,3,5,5,2,2,No,2,457,1,366168,801.2428884026258,NA
126,18-25,Female,"White, North African",French,Masters/Doctoral,8,7,8,9,"Yes, Experience does not mean that you will never make a coding error for the rest of your life, but it does mean that you have made errors in the past that you are more likely to watch out for.",No,6,T3,24,BugReport,A1,0,0,0,3,5,5,2,2,No,2,266,0.5820568927789934,223360,839.6992481203008,1344
