PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T1,21,Total,A0,0,0,0,4.0,5.0,3.0,4.0,4.0,No,4.0,512,1,311537,608.470703125,NA
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T1,21,BugReport,A1,0,0,0,4.0,5.0,3.0,4.0,4.0,No,4.0,99,0.193359375,74921,756.7777777777778,154002
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T1,21,RelevantCodeClass,A2,0,0,0,4.0,5.0,3.0,4.0,4.0,No,4.0,162,0.31640625,89795,554.2901234567901,100633
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T1,21,RelevantCodeMethod,A3,0,0,0,4.0,5.0,3.0,4.0,4.0,No,4.0,102,0.19921875,57480,563.5294117647059,100633
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T1,21,RelevantTestClass,A4,0,0,0,4.0,5.0,3.0,4.0,4.0,No,4.0,251,0.490234375,146821,584.9442231075698,1
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T1,21,RelevantTestMethod,A5,0,0,0,4.0,5.0,3.0,4.0,4.0,No,4.0,233,0.455078125,140642,603.6137339055794,1
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T1,21,Others,A6,0,0,0,4.0,5.0,3.0,4.0,4.0,No,4.0,0,0.0,0,NA,NA
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T2,19,Total,A0,0,0,1,2.0,3.0,2.0,4.0,3.0,Yes,4.0,331,1,192602,581.8791540785498,NA
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T2,19,BugReport,A1,0,0,1,2.0,3.0,2.0,4.0,3.0,Yes,4.0,141,0.4259818731117825,87010,617.0921985815603,11671
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T2,19,RelevantCodeClass,A2,0,0,1,2.0,3.0,2.0,4.0,3.0,Yes,4.0,164,0.4954682779456193,98759,602.189024390244,1
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T2,19,RelevantCodeMethod,A3,0,0,1,2.0,3.0,2.0,4.0,3.0,Yes,4.0,84,0.2537764350453172,59913,713.25,43491
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T2,19,RelevantTestClass,A4,0,0,1,2.0,3.0,2.0,4.0,3.0,Yes,4.0,26,0.07854984894259819,6833,262.8076923076923,4838
133,30-35,Female,Middle Eastern,Persion,Masters/Doctoral,6,6,4,2,Yes,No,4,T2,19,RelevantTestMethod,A5,0,0,1,2.0,3.0,2.0,4.0,3.0,Yes,4.0,0,0.0,0,NA,NA
