PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T1,19,Total,A0,0,0,1,3.0,3.0,4.0,3.0,3.0,Yes,4.0,536,1,451451,842.2593283582089,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T1,19,BugReport,A1,0,0,1,3.0,3.0,4.0,3.0,3.0,Yes,4.0,278,0.5186567164179104,223107,802.543165467626,36246
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T1,19,RelevantCodeClass,A2,0,0,1,3.0,3.0,4.0,3.0,3.0,Yes,4.0,238,0.44402985074626866,214657,901.9201680672269,3761
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T1,19,RelevantCodeMethod,A3,0,0,1,3.0,3.0,4.0,3.0,3.0,Yes,4.0,54,0.10074626865671642,40595,751.7592592592592,3761
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T1,19,RelevantTestClass,A4,0,0,1,3.0,3.0,4.0,3.0,3.0,Yes,4.0,20,0.03731343283582089,13687,684.35,1
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T1,19,RelevantTestMethod,A5,0,0,1,3.0,3.0,4.0,3.0,3.0,Yes,4.0,0,0.0,0,NA,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T1,19,Others,A6,0,0,1,3.0,3.0,4.0,3.0,3.0,Yes,4.0,0,0.0,0,NA,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T2,22,Total,A0,0,0,0,4.0,4.0,4.0,3.0,2.0,No,3.0,531,1,405982,764.5612052730697,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T2,22,BugReport,A1,0,0,0,4.0,4.0,4.0,3.0,2.0,No,3.0,214,0.4030131826741996,156752,732.4859813084112,1
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T2,22,RelevantCodeClass,A2,0,0,0,4.0,4.0,4.0,3.0,2.0,No,3.0,256,0.4821092278719397,213837,835.30078125,16840
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T2,22,RelevantCodeMethod,A3,0,0,0,4.0,4.0,4.0,3.0,2.0,No,3.0,185,0.3483992467043315,154019,832.5351351351351,26127
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T2,22,RelevantTestClass,A4,0,0,0,4.0,4.0,4.0,3.0,2.0,No,3.0,61,0.11487758945386065,35393,580.2131147540983,12659
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T2,22,RelevantTestMethod,A5,0,0,0,4.0,4.0,4.0,3.0,2.0,No,3.0,19,0.035781544256120526,10072,530.1052631578947,12659
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T2,22,Others,A6,0,0,0,4.0,4.0,4.0,3.0,2.0,No,3.0,0,0.0,0,NA,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T3,11,Total,A0,0,0,0,4,4,3,3,2,No,2,556,1,422723,760.293165467626,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T3,11,BugReport,A1,0,0,0,4,4,3,3,2,No,2,95,0.17086330935251798,69164,728.0421052631579,47949
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T3,11,RelevantCodeClass,A2,0,0,0,4,4,3,3,2,No,2,268,0.48201438848920863,228285,851.8097014925373,1
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T3,11,RelevantCodeMethod,A3,0,0,0,4,4,3,3,2,No,2,251,0.45143884892086333,219452,874.3107569721116,635
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T3,11,RelevantTestClass,A4,0,0,0,4,4,3,3,2,No,2,193,0.3471223021582734,125274,649.0880829015545,24013
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T3,11,RelevantTestMethod,A5,0,0,0,4,4,3,3,2,No,2,2,0.0035971223021582736,919,459.5,24728
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T3,11,Others,A6,0,0,0,4,4,3,3,2,No,2,0,0.0,0,NA,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T4,2,Total,A0,0,0,1,2.0,2.0,4.0,4.0,3.0,No,2.0,597,1,455009,762.1591289782244,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T4,2,BugReport,A1,0,0,1,2.0,2.0,4.0,4.0,3.0,No,2.0,129,0.21608040201005024,87973,681.9612403100775,1
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T4,2,RelevantCodeClass,A2,0,0,1,2.0,2.0,4.0,4.0,3.0,No,2.0,267,0.4472361809045226,211269,791.2696629213483,6144
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T4,2,RelevantCodeMethod,A3,0,0,1,2.0,2.0,4.0,4.0,3.0,No,2.0,241,0.4036850921273032,191127,793.0580912863071,6144
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T4,2,RelevantTestClass,A4,0,0,1,2.0,2.0,4.0,4.0,3.0,No,2.0,201,0.33668341708542715,155767,774.9601990049752,2591
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T4,2,RelevantTestMethod,A5,0,0,1,2.0,2.0,4.0,4.0,3.0,No,2.0,3,0.005025125628140704,387,129.0,228325
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T4,2,Others,A6,0,0,1,2.0,2.0,4.0,4.0,3.0,No,2.0,0,0.0,0,NA,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T5,16,Total,A0,0,0,1,3.0,4.0,5.0,4.0,2.0,Yes,3.0,427,1,308212,721.807962529274,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T5,16,BugReport,A1,0,0,1,3.0,4.0,5.0,4.0,2.0,Yes,3.0,206,0.48243559718969553,148238,719.6019417475728,1
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T5,16,RelevantCodeClass,A2,0,0,1,3.0,4.0,5.0,4.0,2.0,Yes,3.0,147,0.3442622950819672,115516,785.8231292517007,14840
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T5,16,RelevantCodeMethod,A3,0,0,1,3.0,4.0,5.0,4.0,2.0,Yes,3.0,10,0.0234192037470726,19213,1921.3,214357
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T5,16,RelevantTestClass,A4,0,0,1,3.0,4.0,5.0,4.0,2.0,Yes,3.0,74,0.17330210772833723,44458,600.7837837837837,14640
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T5,16,RelevantTestMethod,A5,0,0,1,3.0,4.0,5.0,4.0,2.0,Yes,3.0,1,0.00234192037470726,375,375.0,286719
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T5,16,Others,A6,0,0,1,3.0,4.0,5.0,4.0,2.0,Yes,3.0,0,0.0,0,NA,NA
137,18-25,Male,White,French,Masters/Doctoral,6,5,6,3,No,No,7,T6,5,Total,A0,0,0,1,4.0,3.0,2.0,4.0,4.0,Yes,4.0,633,1,515634,814.5876777251185,NA
