PID,Age,Gender,Ethnicity,Language,Class_attending,Q8_Code_experience_1_to_10,Q10_years_coding_1_to_10,Q11_OOP_experience_1_to_10,Q12_Java_experience_1_to_10,Author_impact_Y_N,Urgency_impact_Y_N,Task_difficulty,Task,bug_number,AOI,AOI_No,Priority_Low_High,Expertise_Expert_Novice,Accuracy_0_1,Coding_Style_1_to_5,Readability_1_to_5,Summary_1_to_5,Functionality_1_to_5,Patch_Quality_1_to_5,Accept_Y_N,Trust_1_5,FxCount,FxRate,TotalFixationTime,AvgFixationDuration,FirstFixation
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T1,5,Total,A0,0,0,1,3.0,3.0,4.0,4.0,4.0,Yes,4.0,638,1,411044,644.269592476489,NA
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T1,5,BugReport,A1,0,0,1,3.0,3.0,4.0,4.0,4.0,Yes,4.0,365,0.5721003134796239,198746,544.5095890410959,5890
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T1,5,RelevantCodeClass,A2,0,0,1,3.0,3.0,4.0,4.0,4.0,Yes,4.0,195,0.3056426332288401,115293,591.2461538461539,1
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T1,5,RelevantCodeMethod,A3,0,0,1,3.0,3.0,4.0,4.0,4.0,Yes,4.0,174,0.2727272727272727,100627,578.316091954023,1
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T1,5,RelevantTestClass,A4,0,0,1,3.0,3.0,4.0,4.0,4.0,Yes,4.0,78,0.12225705329153605,97005,1243.6538461538462,122793
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T1,5,RelevantTestMethod,A5,0,0,1,3.0,3.0,4.0,4.0,4.0,Yes,4.0,0,0.0,0,NA,NA
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T1,5,Others,A6,0,0,1,3.0,3.0,4.0,4.0,4.0,Yes,4.0,0,0.0,0,NA,NA
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T2,13,Total,A0,0,0,1,2.0,3.0,2.0,2.0,2.0,No,2.0,620,1,385509,621.7887096774193,NA
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T2,13,BugReport,A1,0,0,1,2.0,3.0,2.0,2.0,2.0,No,2.0,264,0.4258064516129032,122371,463.5265151515151,1
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T2,13,RelevantCodeClass,A2,0,0,1,2.0,3.0,2.0,2.0,2.0,No,2.0,280,0.45161290322580644,185217,661.4892857142858,19163
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T2,13,RelevantCodeMethod,A3,0,0,1,2.0,3.0,2.0,2.0,2.0,No,2.0,90,0.14516129032258066,62804,697.8222222222222,57567
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T2,13,RelevantTestClass,A4,0,0,1,2.0,3.0,2.0,2.0,2.0,No,2.0,76,0.12258064516129032,77921,1025.2763157894738,60755
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T2,13,RelevantTestMethod,A5,0,0,1,2.0,3.0,2.0,2.0,2.0,No,2.0,0,0.0,0,NA,NA
136,18-25,Male,White,French,Masters/Doctoral,8,8,8,6,No,No,5,T2,13,Others,A6,0,0,1,2.0,3.0,2.0,2.0,2.0,No,2.0,0,0.0,0,NA,NA
